business_id,name,longitude,latitude,name_pinyin,geometry
7402610,中山北路地铁站,121.45442979887235,31.26049221026257,zhōngshānběilù,POINT (121.4544297988724 31.26049221026257)
7402749,大连路地铁站,121.50851280584517,31.26002196445722,dàliánlù,POINT (121.5085128058452 31.26002196445722)
7402898,东宝兴路地铁站,121.47547531126295,31.262246356306292,dōngbǎoxīnglù,POINT (121.475475311263 31.26224635630629)
7403125,延长路地铁站,121.45041775962811,31.273877364436554,yánchánglù,POINT (121.4504177596281 31.27387736443655)
7403151,鞍山新村地铁站,121.50558113326937,31.27492994445539,ānshānxīncūn,POINT (121.5055811332694 31.27492994445539)
7403268,曲阳路地铁站,121.48651237256355,31.27847153369284,qūyánglù,POINT (121.4865123725636 31.27847153369284)
7403317,上海马戏城地铁站,121.44682803362926,31.279951122530104,shànghǎimǎxìchéng,POINT (121.4468280336293 31.2799511225301)
7403335,赤峰路地铁站,121.47749038176426,31.283343169887186,chìfēnglù,POINT (121.4774903817643 31.28334316988719)
7403449,大柏树地铁站,121.47849319000836,31.290842985507357,dàbǎishù,POINT (121.4784931900084 31.29084298550736)
7403470,黄兴公园地铁站,121.52866734517333,31.298484762189993,huángxīnggōngyuán,POINT (121.5286673451733 31.29848476218999)
7403495,翔殷路地铁站,121.52767347807129,31.307348730131473,xiángyīnlù,POINT (121.5276734780713 31.30734873013147)
7403515,江湾镇地铁站,121.47948513185707,31.308238968980486,jiāngwānzhèn,POINT (121.4794851318571 31.30823896898049)
7403613,嫩江路地铁站,121.52766262235131,31.317144960216357,nènjiānglù,POINT (121.5276626223513 31.31714496021636)
7403821,殷高西路地铁站,121.47949397370587,31.32213373546021,yīngāoxīlù,POINT (121.4794939737059 31.32213373546021)
7403861,通河新村地铁站,121.43736180099646,31.33313843346102,tōnghéxīncūn,POINT (121.4373618009965 31.33313843346102)
7403882,呼兰路地铁站,121.43337315820085,31.341918751288013,hūlánlù,POINT (121.4333731582009 31.34191875128801)
7403931,张华浜地铁站,121.49321403854347,31.36468754233632,zhānghuábāng,POINT (121.4932140385435 31.36468754233632)
7404068,共富新村地铁站,121.42936468433028,31.357227595713688,gòngfùxīncūn,POINT (121.4293646843303 31.35722759571369)
7404097,宝安公路地铁站,121.42634841097461,31.373608299011227,bǎoāngōnglù,POINT (121.4263484109746 31.37360829901123)
7404123,水产路地铁站,121.48351281059783,31.383124963724534,shǔichǎnlù,POINT (121.4835128105978 31.38312496372453)
7404150,友谊西路地铁站,121.42335310904598,31.384491358831003,yǒuyíxīlù,POINT (121.423353109046 31.384491358831)
7404182,宝杨路地铁站,121.47495186956569,31.39829484205246,bǎoyánglù,POINT (121.4749518695657 31.39829484205246)
7404203,富锦路地铁站,121.42010807344782,31.394170045667206,fùjǐnlù,POINT (121.4201080734478 31.39417004566721)
7404223,铁力路地铁站,121.4574554842951,31.410000403128052,tiělìlù,POINT (121.4574554842951 31.41000040312805)
7404245,江杨北路地铁站,121.43537117157501,31.40891126103869,jiāngyángběilù,POINT (121.435371171575 31.40891126103869)
7404867,远东大道地铁站,121.75074817782328,31.201405333639872,yuǎndōngdàdào,POINT (121.7507481778233 31.20140533363987)
7405104,杨思地铁站,121.4898400326092,31.163263691605287,yángsī,POINT (121.4898400326092 31.16326369160529)
7407742,上海动物园地铁站,121.36432832090384,31.192397916258855,shànghǎidòngwùyuán,POINT (121.3643283209038 31.19239791625886)
7409004,美兰湖地铁站,121.34574323737674,31.40397698546122,měilánhú,POINT (121.3457432373767 31.40397698546122)
7410369,金科路地铁站,121.59795127770866,31.206405521347545,jīnkēlù,POINT (121.5979512777087 31.20640552134754)
7410795,华夏东路地铁站,121.6765455394003,31.198905516176115,huáxiàdōnglù,POINT (121.6765455394003 31.19890551617612)
